Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office the economy is booming. The stronger the economy gets the more desperate his critics are. O had weakest recovery since Great Depression.  ,credit,card,0.550,0.670
Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office the economy is booming. The stronger the economy gets the more desperate his critics are. O had weakest recovery since Great Depression.  ,desperate,0.083,0.337,0.842
Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office the economy is booming. The stronger the economy gets the more desperate his critics are. O had weakest recovery since Great Depression.  ,economy,0.583,0.771,0.434
Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office the economy is booming. The stronger the economy gets the more desperate his critics are. O had weakest recovery since Great Depression.  ,history,0.729,0.754,0.382
Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office the economy is booming. The stronger the economy gets the more desperate his critics are. O had weakest recovery since Great Depression.  ,office,0.427,0.509,0.302
Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office the economy is booming. The stronger the economy gets the more desperate his critics are. O had weakest recovery since Great Depression.  ,recovery,0.781,0.737,0.402
Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office the economy is booming. The stronger the economy gets the more desperate his critics are. O had weakest recovery since Great Depression.  ,rewrite,0.490,0.434,0.500
Fantastic numbers on consumer spending released on Friday. Stock Market hits all time high! ,consumer,0.507,0.677,0.551
Fantastic numbers on consumer spending released on Friday. Stock Market hits all time high! ,numbers,0.406,0.440,0.241
Fantastic numbers on consumer spending released on Friday. Stock Market hits all time high! ,released,0.844,0.651,0.490
Fantastic numbers on consumer spending released on Friday. Stock Market hits all time high! ,spending,0.333,0.330,0.556
Fantastic numbers on consumer spending released on Friday. Stock Market hits all time high! ,time,0.604,0.609,0.288
...And it will get as I have always said much better from even here! ,get,0.740,0.667,0.594
...And it will get as I have always said much better from even here! ,have,0.757,0.593,0.389
...And it will get as I have always said much better from even here! ,will,0.698,0.735,0.408
My deepest sympathies and respect go out to the family of Senator John McCain. Our hearts and prayers are with you! ,family,0.968,0.643,0.383
My deepest sympathies and respect go out to the family of Senator John McCain. Our hearts and prayers are with you! ,go,0.510,0.444,0.441
My deepest sympathies and respect go out to the family of Senator John McCain. Our hearts and prayers are with you! ,hearts,0.948,0.634,0.592
My deepest sympathies and respect go out to the family of Senator John McCain. Our hearts and prayers are with you! ,respect,0.927,0.758,0.344
Stock Market hit all time high on Friday. Congratulations U.S.A.! ,high,0.684,0.614,0.510
Stock Market hit all time high on Friday. Congratulations U.S.A.! ,high,heels,0.528,0.646
Stock Market hit all time high on Friday. Congratulations U.S.A.! ,hit,0.235,0.679,0.931
Stock Market hit all time high on Friday. Congratulations U.S.A.! ,time,0.604,0.609,0.288
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,be,0.670,0.554,0.240
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,big,0.802,0.812,0.588
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,good,0.938,0.534,0.368
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,government,0.427,0.850,0.530
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,happening,0.646,0.555,0.529
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,new,0.917,0.582,0.490
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,new,age,0.556,0.694
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,old,0.410,0.315,0.279
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,people,0.604,0.500,0.400
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,relationship,0.867,0.589,0.566
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,working,0.740,0.576,0.585
The FBI looked at less than 1% of Crooked s Emails! ,less,0.265,0.115,0.240
The FBI only looked at 3000 of 675 000 Crooked Hillary Clinton Emails. They purposely didn t look at the disasters. This news is just out.  ,look,0.719,0.615,0.429
The FBI only looked at 3000 of 675 000 Crooked Hillary Clinton Emails. They purposely didn t look at the disasters. This news is just out.  ,news,0.633,0.610,0.580
The FBI only looked at 3000 of 675 000 Crooked Hillary Clinton Emails. They purposely didn t look at the disasters. This news is just out.  ,purposely,0.646,0.703,0.706
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,be,0.670,0.554,0.240
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,bottom,0.417,0.291,0.370
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,election,0.625,0.651,0.519
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,false,0.120,0.240,0.404
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,feel,0.802,0.596,0.602
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,get,0.740,0.667,0.594
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,have,0.757,0.593,0.389
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,may,0.704,0.245,0.273
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,point,0.490,0.431,0.193
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,some,anticipation,0.482,0.423
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,some,disgust,0.657,0.094
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,some,surprise,0.849,0.827
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,some,trust,0.451,0.594
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,story,0.653,0.704,0.406
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,sure,0.724,0.793,0.270
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,will,0.698,0.735,0.408
.  Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President. ,believe,0.781,0.682,0.370
.  Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President. ,confidence,0.959,0.943,0.276
.  Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President. ,have,0.757,0.593,0.389
.  Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President. ,lifetime,0.816,0.736,0.559
.  Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President. ,not,negative,0.270,0.622
.  Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President. ,not,positive,0.370,0.051
.  Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President. ,pleasure,0.939,0.682,0.740
.  Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President. ,right,0.740,0.710,0.352
.  Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President. ,serve,0.622,0.384,0.400
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,allow,0.698,0.538,0.429
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,command,0.427,0.849,0.790
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,corruption,0.052,0.549,0.830
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,day,0.719,0.389,0.269
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,field,0.640,0.336,0.380
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,field,hockey,0.786,0.602
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,gang,0.217,0.629,0.850
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,happening,0.646,0.555,0.529
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,influence,0.622,0.824,0.663
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,politics,0.250,0.855,0.528
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,real,0.719,0.717,0.510
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,underneath,0.450,0.158,0.265
Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,understand,0.760,0.643,0.374
Michaels Cohen s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media! ,answer,0.537,0.661,0.373
Michaels Cohen s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media! ,attorney,0.600,0.754,0.594
Michaels Cohen s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media! ,client,0.583,0.618,0.450
Michaels Cohen s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media! ,know,0.765,0.704,0.361
Michaels Cohen s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media! ,meeting,0.750,0.613,0.569
Michaels Cohen s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media! ,not,negative,0.270,0.622
Michaels Cohen s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media! ,not,positive,0.370,0.051
Michaels Cohen s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media! ,phony,0.115,0.202,0.592
Michaels Cohen s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media! ,record,0.552,0.500,0.421
Michaels Cohen s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media! ,story,0.653,0.704,0.406
Happy birthday Vince you are truly one of the greats! ,birthday,0.969,0.575,0.844
Happy birthday Vince you are truly one of the greats! ,one,0.542,0.370,0.292
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,drug,0.214,0.453,0.790
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,drug,dealing,0.843,0.042
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,end,0.198,0.298,0.349
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,end,table,0.480,0.541
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,help,0.673,0.460,0.471
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,high,0.684,0.614,0.510
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,high,heels,0.528,0.646
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,secrecy,0.294,0.475,0.549
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,see,0.635,0.312,0.269
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,work,0.719,0.750,0.596
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,working,0.740,0.576,0.585
Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia! ,friends,0.929,0.625,0.510
Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia! ,greater,0.755,0.796,0.519
Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia! ,new,0.917,0.582,0.490
Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia! ,new,age,0.556,0.694
Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia! ,no,anticipation,0.480,0.396
Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia! ,no,disgust,0.324,0.510
Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia! ,no,emotion,0.109,0.170
Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia! ,no,sentiment,0.382,0.092
Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia! ,no,surprise,0.224,0.171
Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia! ,no,trust,0.445,0.055
I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane . The Federal Government is fully committed to helping the people of Hawaii. ,committed,0.710,0.712,0.542
I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane . The Federal Government is fully committed to helping the people of Hawaii. ,express,0.760,0.691,0.623
I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane . The Federal Government is fully committed to helping the people of Hawaii. ,full,0.602,0.704,0.255
I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane . The Federal Government is fully committed to helping the people of Hawaii. ,fully,0.763,0.779,0.450
I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane . The Federal Government is fully committed to helping the people of Hawaii. ,people,0.604,0.500,0.400
I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane . The Federal Government is fully committed to helping the people of Hawaii. ,spoke,0.635,0.483,0.433
I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane . The Federal Government is fully committed to helping the people of Hawaii. ,support,0.811,0.737,0.472
I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane . The Federal Government is fully committed to helping the people of Hawaii. ,today,0.806,0.362,0.306
Thank you. I love you Ohio! ,love,1.000,0.673,0.519
...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon! ,forward,0.873,0.750,0.412
...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon! ,future,0.888,0.786,0.644
...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon! ,like,0.719,0.446,0.353
...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon! ,likely,0.633,0.454,0.356
...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon! ,look,0.719,0.615,0.429
...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon! ,meantime,0.432,0.300,0.222
...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon! ,relationship,0.867,0.589,0.566
...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon! ,respect,0.927,0.758,0.344
...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon! ,send,0.663,0.537,0.480
...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon! ,would,0.493,0.427,0.412
...Additionally because of our much tougher Trading stance with China I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)... ,believe,0.781,0.682,0.370
...Additionally because of our much tougher Trading stance with China I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)... ,do,0.670,0.536,0.548
...Additionally because of our much tougher Trading stance with China I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)... ,not,negative,0.270,0.622
...Additionally because of our much tougher Trading stance with China I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)... ,not,positive,0.370,0.051
...Additionally because of our much tougher Trading stance with China I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)... ,process,0.510,0.615,0.471
...Additionally because of our much tougher Trading stance with China I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)... ,stance,0.604,0.609,0.333
I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula... ,feel,0.802,0.596,0.602
I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula... ,go,0.510,0.444,0.441
I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula... ,have,0.757,0.593,0.389
I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula... ,not,negative,0.270,0.622
I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula... ,not,positive,0.370,0.051
I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula... ,progress,0.880,0.877,0.642
I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula... ,respect,0.927,0.758,0.344
I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula... ,sufficient,0.833,0.588,0.330
I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula... ,time,0.604,0.609,0.288
Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,continue,0.630,0.612,0.427
Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,do,0.670,0.536,0.548
Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,figure,0.688,0.509,0.328
Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,have,0.757,0.593,0.389
Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,hear,0.760,0.444,0.429
Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,like,0.719,0.446,0.353
Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,means,0.615,0.460,0.373
Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,must,0.408,0.441,0.382
Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,not,negative,0.270,0.622
Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,not,positive,0.370,0.051
Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,real,0.719,0.717,0.510
Ex-NSA contractor to spend 63 months in jail over classified information. Gee this is small potatoes compared to what Hillary Clinton did! So unfair Jeff Double Standard. ,classified,0.571,0.663,0.460
Ex-NSA contractor to spend 63 months in jail over classified information. Gee this is small potatoes compared to what Hillary Clinton did! So unfair Jeff Double Standard. ,contractor,0.592,0.727,0.479
Ex-NSA contractor to spend 63 months in jail over classified information. Gee this is small potatoes compared to what Hillary Clinton did! So unfair Jeff Double Standard. ,jail,0.094,0.480,0.898
Ex-NSA contractor to spend 63 months in jail over classified information. Gee this is small potatoes compared to what Hillary Clinton did! So unfair Jeff Double Standard. ,potatoes,0.690,0.309,0.271
Ex-NSA contractor to spend 63 months in jail over classified information. Gee this is small potatoes compared to what Hillary Clinton did! So unfair Jeff Double Standard. ,small,0.542,0.120,0.205
Ex-NSA contractor to spend 63 months in jail over classified information. Gee this is small potatoes compared to what Hillary Clinton did! So unfair Jeff Double Standard. ,spend,0.672,0.429,0.745
Ex-NSA contractor to spend 63 months in jail over classified information. Gee this is small potatoes compared to what Hillary Clinton did! So unfair Jeff Double Standard. ,unfair,0.173,0.190,0.472
....FISA abuse Christopher Steele & his phony and corrupt Dossier the Clinton Foundation illegal surveillance of Trump Campaign Russian collusion by Dems - and so much more. Open up the papers & documents without redaction? Come on Jeff you can do it the country is waiting! ,abuse,0.071,0.469,0.873
....FISA abuse Christopher Steele & his phony and corrupt Dossier the Clinton Foundation illegal surveillance of Trump Campaign Russian collusion by Dems - and so much more. Open up the papers & documents without redaction? Come on Jeff you can do it the country is waiting! ,can,0.662,0.454,0.360
....FISA abuse Christopher Steele & his phony and corrupt Dossier the Clinton Foundation illegal surveillance of Trump Campaign Russian collusion by Dems - and so much more. Open up the papers & documents without redaction? Come on Jeff you can do it the country is waiting! ,can,opener,0.491,0.444
....FISA abuse Christopher Steele & his phony and corrupt Dossier the Clinton Foundation illegal surveillance of Trump Campaign Russian collusion by Dems - and so much more. Open up the papers & documents without redaction? Come on Jeff you can do it the country is waiting! ,collusion,0.365,0.400,0.510
....FISA abuse Christopher Steele & his phony and corrupt Dossier the Clinton Foundation illegal surveillance of Trump Campaign Russian collusion by Dems - and so much more. Open up the papers & documents without redaction? Come on Jeff you can do it the country is waiting! ,corrupt,0.020,0.500,0.806
